id,file_url,archive_page,archive_period,file_kind,licence_gate,download_policy,review_status,reviewer,reviewed_at,decision_evidence,permitted_derived_fields,review_notes
au_mbs_historical_0314,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201211-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0315,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201212-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0316,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201212-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0317,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201212-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,2012,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0318,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/MRI-SERVICES-FOR-PATIENTS-WITH-PIP-IMPLANTS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2012-PDF,unknown,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0319,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E528C73047125137CA258797000C9597/$File/MBSBook%201%20March%202022-v2.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-220301,2022,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0320,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/F540E955EFE9BFD5CA25861500000C28/$File/201901-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2019-PDF,2019,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0321,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/F540E955EFE9BFD5CA25861500000C28/$File/201902-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2019-PDF,2019,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0322,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/F540E955EFE9BFD5CA25861500000C28/$File/201903-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2019-PDF,2019,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0323,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/F540E955EFE9BFD5CA25861500000C28/$File/201904-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2019-PDF,2019,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0324,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/F540E955EFE9BFD5CA25861500000C28/$File/201905-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2019-PDF,2019,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0325,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/F540E955EFE9BFD5CA25861500000C28/$File/201907-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2019-PDF,2019,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0326,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/F540E955EFE9BFD5CA25861500000C28/$File/201908-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2019-PDF,2019,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0327,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/F540E955EFE9BFD5CA25861500000C28/$File/201909-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2019-PDF,2019,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0328,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/F540E955EFE9BFD5CA25861500000C28/$File/201911-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2019-PDF,2019,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0329,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/FBE6CC5B217AC8DACA25859E0016F5A3/$File/202107-Cat8.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-210701,2021,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0330,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/FBE6CC5B217AC8DACA25859E0016F5A3/$File/202107-cat1z.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-210701,2021,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0331,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/FBE6CC5B217AC8DACA25859E0016F5A3/$File/202107-cat2f.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-210701,2021,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0332,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/FBE6CC5B217AC8DACA25859E0016F5A3/$File/202107-cat3z.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-210701,2021,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0333,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/FBE6CC5B217AC8DACA25859E0016F5A3/$File/202107-cat4f.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-210701,2021,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0334,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/FBE6CC5B217AC8DACA25859E0016F5A3/$File/202107-cat5f(2).pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-210701,2021,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0335,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/FBE6CC5B217AC8DACA25859E0016F5A3/$File/202107-cat6f.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-210701,2021,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0336,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/FBE6CC5B217AC8DACA25859E0016F5A3/$File/202107-cat7f.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-210701,2021,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0337,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/FBE6CC5B217AC8DACA25859E0016F5A3/$File/mbsbook-july2021m.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-210701,2021,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0338,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/FBE6CC5B217AC8DACA25859E0016F5A3/$File/rvg210701.txt,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-210701,unknown,txt,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0339,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/FDC5220396350762CA25853D000487F9/$File/201911-RVG.TXT,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/20200501-Downloads,2019,txt,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0340,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/FDC5220396350762CA25853D000487F9/$File/202005_MBSONLINE_DESC.TXT,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/20200501-Downloads,2020,txt,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0341,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/FDC5220396350762CA25853D000487F9/$File/202005_MBSONLINE_IMAP%2005may20.TXT,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/20200501-Downloads,2020,txt,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0342,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/FDC5220396350762CA25853D000487F9/$File/MBS%20Item%20Information.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/20200501-Downloads,unknown,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0343,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/FDC5220396350762CA25853D000487F9/$File/MBSONLINE_REUSE_IMAP.TXT,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/20200501-Downloads,unknown,txt,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
