archive_page,archive_page_id,archive_period,download_policy,file_kind,file_name,file_url,id,licence_gate,notes,source_id,source_version_id,status
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2016-PDF,Downloads-2016-PDF,2016,manual_review_only,pdf,201601-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/70CAF134CEE45219CA258614007874F8/$File/201601-Optom.pdf,au_mbs_historical_0189,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0189,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2016-PDF,Downloads-2016-PDF,2016,manual_review_only,pdf,201604-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/70CAF134CEE45219CA258614007874F8/$File/201604-MBS.pdf,au_mbs_historical_0190,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0190,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2016-PDF,Downloads-2016-PDF,2016,manual_review_only,pdf,201604-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/70CAF134CEE45219CA258614007874F8/$File/201604-Optom.pdf,au_mbs_historical_0191,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0191,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2016-PDF,Downloads-2016-PDF,2016,manual_review_only,pdf,201605-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/70CAF134CEE45219CA258614007874F8/$File/201605-MBS.pdf,au_mbs_historical_0192,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0192,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2016-PDF,Downloads-2016-PDF,2016,manual_review_only,pdf,201605-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/70CAF134CEE45219CA258614007874F8/$File/201605-Optom.pdf,au_mbs_historical_0193,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0193,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2016-PDF,Downloads-2016-PDF,2016,manual_review_only,pdf,201607-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/70CAF134CEE45219CA258614007874F8/$File/201607-MBS.pdf,au_mbs_historical_0194,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0194,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2016-PDF,Downloads-2016-PDF,2016,manual_review_only,pdf,201611-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/70CAF134CEE45219CA258614007874F8/$File/201611-MBS.pdf,au_mbs_historical_0195,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0195,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2016-PDF,Downloads-2016-PDF,2016,manual_review_only,pdf,201612-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/70CAF134CEE45219CA258614007874F8/$File/201612-MBS.pdf,au_mbs_historical_0196,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0196,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2019,manual_review_only,txt,201911-RVG.TXT,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/201911-RVG.TXT,au_mbs_historical_0197,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0197,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,pdf,202001-Cat1%2017Jan2020.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat1%2017Jan2020.pdf,au_mbs_historical_0198,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0198,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,zip,202001-Cat1%2017Jan2020.zip,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat1%2017Jan2020.zip,au_mbs_historical_0199,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0199,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,pdf,202001-Cat2.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat2.pdf,au_mbs_historical_0200,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0200,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,zip,202001-Cat2.zip,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat2.zip,au_mbs_historical_0201,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0201,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,pdf,202001-Cat3%2018Dec2019.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat3%2018Dec2019.pdf,au_mbs_historical_0202,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0202,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,zip,202001-Cat3%2018Dec2019.zip,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat3%2018Dec2019.zip,au_mbs_historical_0203,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0203,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,pdf,202001-Cat4.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat4.pdf,au_mbs_historical_0204,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0204,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,zip,202001-Cat4.zip,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat4.zip,au_mbs_historical_0205,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0205,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,pdf,202001-Cat5%2010Jan2020.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat5%2010Jan2020.pdf,au_mbs_historical_0206,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0206,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,zip,202001-Cat5%2010Jan2020.zip,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat5%2010Jan2020.zip,au_mbs_historical_0207,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0207,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,pdf,202001-Cat6%2010Jan2020.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat6%2010Jan2020.pdf,au_mbs_historical_0208,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0208,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,zip,202001-Cat6%2010Jan2020.zip,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat6%2010Jan2020.zip,au_mbs_historical_0209,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0209,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,pdf,202001-Cat7.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat7.pdf,au_mbs_historical_0210,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0210,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,zip,202001-Cat7.zip,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat7.zip,au_mbs_historical_0211,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0211,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,pdf,202001-Cat8%2017Jan2020.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat8%2017Jan2020.pdf,au_mbs_historical_0212,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0212,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,zip,202001-Cat8%2017Jan2020.zip,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat8%2017Jan2020.zip,au_mbs_historical_0213,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0213,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,pdf,202001-MBS%2017Jan2020.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-MBS%2017Jan2020.pdf,au_mbs_historical_0214,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0214,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,zip,202001-MBS%2017Jan2020.zip,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-MBS%2017Jan2020.zip,au_mbs_historical_0215,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0215,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,zip,202001-XML%2017Jan2020.zip,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-XML%2017Jan2020.zip,au_mbs_historical_0216,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0216,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,txt,202001_MBSONLINE_DESC%2017Jan2020.TXT,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001_MBSONLINE_DESC%2017Jan2020.TXT,au_mbs_historical_0217,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0217,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,2020,manual_review_only,txt,202001_MBSONLINE_IMAP%2017Jan2020.TXT,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001_MBSONLINE_IMAP%2017Jan2020.TXT,au_mbs_historical_0218,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0218,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,unknown,manual_review_only,pdf,MBS%20Item%20Information.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/MBS%20Item%20Information.pdf,au_mbs_historical_0219,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0219,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202001,Downloads-202001,unknown,manual_review_only,txt,MBSONLINE_REUSE_IMAP.TXT,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/MBSONLINE_REUSE_IMAP.TXT,au_mbs_historical_0220,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0220,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2018-PDF,Downloads-2018-PDF,2018,manual_review_only,pdf,201801-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/90CB91EE0B6FB8A9CA2586140082584E/$File/201801-MBS.pdf,au_mbs_historical_0221,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0221,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2018-PDF,Downloads-2018-PDF,2018,manual_review_only,pdf,201802-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/90CB91EE0B6FB8A9CA2586140082584E/$File/201802-MBS.pdf,au_mbs_historical_0222,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0222,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2018-PDF,Downloads-2018-PDF,2018,manual_review_only,pdf,201803-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/90CB91EE0B6FB8A9CA2586140082584E/$File/201803-MBS.pdf,au_mbs_historical_0223,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0223,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2018-PDF,Downloads-2018-PDF,2018,manual_review_only,pdf,201805-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/90CB91EE0B6FB8A9CA2586140082584E/$File/201805-MBS.pdf,au_mbs_historical_0224,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0224,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2018-PDF,Downloads-2018-PDF,2018,manual_review_only,pdf,201807-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/90CB91EE0B6FB8A9CA2586140082584E/$File/201807-MBS.pdf,au_mbs_historical_0225,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0225,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2018-PDF,Downloads-2018-PDF,2018,manual_review_only,pdf,201809-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/90CB91EE0B6FB8A9CA2586140082584E/$File/201809-MBS.pdf,au_mbs_historical_0226,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0226,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2018-PDF,Downloads-2018-PDF,2018,manual_review_only,pdf,201811-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/90CB91EE0B6FB8A9CA2586140082584E/$File/201811-MBS.pdf,au_mbs_historical_0227,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0227,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201301-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201301-Allied.pdf,au_mbs_historical_0228,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0228,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201301-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201301-MBS.pdf,au_mbs_historical_0229,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0229,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201301-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201301-Optom.pdf,au_mbs_historical_0230,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0230,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201303-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201303-Allied.pdf,au_mbs_historical_0231,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0231,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201303-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201303-MBS.pdf,au_mbs_historical_0232,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0232,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201303-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201303-Optom.pdf,au_mbs_historical_0233,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0233,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201305-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201305-Allied.pdf,au_mbs_historical_0234,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0234,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201305-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201305-MBS.pdf,au_mbs_historical_0235,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0235,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201305-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201305-Optom.pdf,au_mbs_historical_0236,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0236,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201307-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201307-Allied.pdf,au_mbs_historical_0237,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0237,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201307-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201307-MBS.pdf,au_mbs_historical_0238,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0238,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201307-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201307-Optom.pdf,au_mbs_historical_0239,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0239,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201310-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201310-Allied.pdf,au_mbs_historical_0240,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0240,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201310-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201310-MBS.pdf,au_mbs_historical_0241,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0241,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201310-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201310-Optom.pdf,au_mbs_historical_0242,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0242,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201311-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201311-Allied.pdf,au_mbs_historical_0243,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0243,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201311-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201311-MBS.pdf,au_mbs_historical_0244,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0244,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201311-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201311-Optom.pdf,au_mbs_historical_0245,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0245,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201312-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201312-Allied.pdf,au_mbs_historical_0246,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0246,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201312-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201312-MBS.pdf,au_mbs_historical_0247,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0247,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2013-PDF,Downloads-2013-PDF,2013,manual_review_only,pdf,201312-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201312-Optom.pdf,au_mbs_historical_0248,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0248,planned
https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-230301,Downloads-230301,2023,manual_review_only,pdf,PDF%20Version%20-%20MBSBook%2001%20March%202023.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/996BD3401470EC7ACA2588FD00152EC2/$File/PDF%20Version%20-%20MBSBook%2001%20March%202023.pdf,au_mbs_historical_0249,public_reuse_review,"Metadata-only historical target. Do not download, parse or publish without source-specific licence review.",au_mbs,au_mbs_historical_0249,planned
