acquisition_id,byte_size,evidence_id,evidence_kind,fixity_verified_at,immutable_locator,notes,payload_sha256,rights_state,source_id,source_locator,source_version_id
sha256:7b3eb16b81e4aee83b9178014ec598ec0b98edb0ae644aa626094dd207d58a9c,2218018,evidence:sha256:7b3eb16b81e4aee83b9178014ec598ec0b98edb0ae644aa626094dd207d58a9c,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:7b3eb16b81e4aee83b9178014ec598ec0b98edb0ae644aa626094dd207d58a9c,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,7b3eb16b81e4aee83b9178014ec598ec0b98edb0ae644aa626094dd207d58a9c,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat5%2010Jan2020.pdf,au_mbs_historical_0206
sha256:7c3a994f18e8dfae68e4976bf179526ca02a67614b4f3d9e8c0c5b68e7e853e4,63153,evidence:sha256:7c3a994f18e8dfae68e4976bf179526ca02a67614b4f3d9e8c0c5b68e7e853e4,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:7c3a994f18e8dfae68e4976bf179526ca02a67614b4f3d9e8c0c5b68e7e853e4,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,7c3a994f18e8dfae68e4976bf179526ca02a67614b4f3d9e8c0c5b68e7e853e4,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat7.zip,au_mbs_historical_0211
sha256:7ee34e12acaae27af1d8aa012b29a3a41b8c0cb3d6af6b67af8c632cad572a53,59580,evidence:sha256:7ee34e12acaae27af1d8aa012b29a3a41b8c0cb3d6af6b67af8c632cad572a53,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:7ee34e12acaae27af1d8aa012b29a3a41b8c0cb3d6af6b67af8c632cad572a53,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,7ee34e12acaae27af1d8aa012b29a3a41b8c0cb3d6af6b67af8c632cad572a53,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2006-11-CLACP.pdf,au_mbs_historical_0142
sha256:7f3e1f7fafab3b683708b91d6bfc7e31448c730438824ba02d180ad1ad297dcd,17059387,evidence:sha256:7f3e1f7fafab3b683708b91d6bfc7e31448c730438824ba02d180ad1ad297dcd,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:7f3e1f7fafab3b683708b91d6bfc7e31448c730438824ba02d180ad1ad297dcd,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,7f3e1f7fafab3b683708b91d6bfc7e31448c730438824ba02d180ad1ad297dcd,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/A7F6A9DA0E280DCCCA2586140008B368/$File/201511-MBS.pdf,au_mbs_historical_0258
sha256:804bc902fe21ce0e8452cf06a87a51431db31da65663139c9679e15fe636cac1,188978,evidence:sha256:804bc902fe21ce0e8452cf06a87a51431db31da65663139c9679e15fe636cac1,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:804bc902fe21ce0e8452cf06a87a51431db31da65663139c9679e15fe636cac1,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,804bc902fe21ce0e8452cf06a87a51431db31da65663139c9679e15fe636cac1,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/317ACF6351081DB5CA2585FF00086C40/$File/201111-Dental.pdf,au_mbs_historical_0042
sha256:808f61a83372defc9bc476a8c673e67e8fc29a8d8c22a558f5581bda3749ff4c,2356145,evidence:sha256:808f61a83372defc9bc476a8c673e67e8fc29a8d8c22a558f5581bda3749ff4c,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:808f61a83372defc9bc476a8c673e67e8fc29a8d8c22a558f5581bda3749ff4c,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,808f61a83372defc9bc476a8c673e67e8fc29a8d8c22a558f5581bda3749ff4c,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/1995-07-Pathology.pdf,au_mbs_historical_0100
sha256:815df4a7ec345278cab9766cdbd8f6831ba93ebba407ed0068d664e7d601a487,16964384,evidence:sha256:815df4a7ec345278cab9766cdbd8f6831ba93ebba407ed0068d664e7d601a487,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:815df4a7ec345278cab9766cdbd8f6831ba93ebba407ed0068d664e7d601a487,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,815df4a7ec345278cab9766cdbd8f6831ba93ebba407ed0068d664e7d601a487,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/40901A5DCA1CD593CA258614007F45C1/$File/201707-MBS.pdf,au_mbs_historical_0047
sha256:821f105ccd2704cb2b541ac7bff456d351547acd5c8c6ccd1ff764cf07d32f3c,11809705,evidence:sha256:821f105ccd2704cb2b541ac7bff456d351547acd5c8c6ccd1ff764cf07d32f3c,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:821f105ccd2704cb2b541ac7bff456d351547acd5c8c6ccd1ff764cf07d32f3c,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,821f105ccd2704cb2b541ac7bff456d351547acd5c8c6ccd1ff764cf07d32f3c,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/293EEBA9AB153C56CA2584EB001547AF/$File/MBSBookR1.pdf,au_mbs_historical_0030
sha256:83cae64448826cae543ab0048ec2d363355b003a925bbc4a386b81698f7033a9,309670,evidence:sha256:83cae64448826cae543ab0048ec2d363355b003a925bbc4a386b81698f7033a9,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:83cae64448826cae543ab0048ec2d363355b003a925bbc4a386b81698f7033a9,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,83cae64448826cae543ab0048ec2d363355b003a925bbc4a386b81698f7033a9,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/201011-Allied.pdf,au_mbs_historical_0173
sha256:84fb57294dbbaae037bf2d28907a2730e19c50fdb47313db6c4f1d02e459b6cb,1294950,evidence:sha256:84fb57294dbbaae037bf2d28907a2730e19c50fdb47313db6c4f1d02e459b6cb,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:84fb57294dbbaae037bf2d28907a2730e19c50fdb47313db6c4f1d02e459b6cb,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,84fb57294dbbaae037bf2d28907a2730e19c50fdb47313db6c4f1d02e459b6cb,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/1999-11-CLaCP.pdf,au_mbs_historical_0115
sha256:85982d4de9fbda7ce569bcd96890059a855ab873a5890a345f183da1848943e3,124817,evidence:sha256:85982d4de9fbda7ce569bcd96890059a855ab873a5890a345f183da1848943e3,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:85982d4de9fbda7ce569bcd96890059a855ab873a5890a345f183da1848943e3,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,85982d4de9fbda7ce569bcd96890059a855ab873a5890a345f183da1848943e3,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/650f3eec0dfb990fca25692100069854/0b61e1e80b332754ca258c9e0000c7d8/$FILE/Health%20Insurance%20Regulations%202018%20-%20Basic%20Service%20Description%20for%20Assignment%20of%20Medicare%20Benefits.002.002.CSV/Health%20Insurance%20Regulations%202018%20-%20Basic%20Service%20Description%20for%20Assignment%20of%20Medicare%20Benefits.CSV,au_mbs_historical_0001
sha256:86304e22cf1c24d95c0b855000df7e22ee53eaf61d3dbe5bd9ed329c1b36f5b6,899076,evidence:sha256:86304e22cf1c24d95c0b855000df7e22ee53eaf61d3dbe5bd9ed329c1b36f5b6,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:86304e22cf1c24d95c0b855000df7e22ee53eaf61d3dbe5bd9ed329c1b36f5b6,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,86304e22cf1c24d95c0b855000df7e22ee53eaf61d3dbe5bd9ed329c1b36f5b6,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/293EEBA9AB153C56CA2584EB001547AF/$File/202003-Cat4.pdf,au_mbs_historical_0022
sha256:8676fe1dfe139f5b9856cc9403f63a59895fd5f166bbf611a7664f9cbe7fc335,17903547,evidence:sha256:8676fe1dfe139f5b9856cc9403f63a59895fd5f166bbf611a7664f9cbe7fc335,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:8676fe1dfe139f5b9856cc9403f63a59895fd5f166bbf611a7664f9cbe7fc335,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,8676fe1dfe139f5b9856cc9403f63a59895fd5f166bbf611a7664f9cbe7fc335,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/1984-MBS.pdf,au_mbs_historical_0080
sha256:87aa10f936f14e54e93f0b0c5063e1e1ad5489643e64bb4ce204220e9ddfd6fc,3106063,evidence:sha256:87aa10f936f14e54e93f0b0c5063e1e1ad5489643e64bb4ce204220e9ddfd6fc,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:87aa10f936f14e54e93f0b0c5063e1e1ad5489643e64bb4ce204220e9ddfd6fc,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,87aa10f936f14e54e93f0b0c5063e1e1ad5489643e64bb4ce204220e9ddfd6fc,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/DD4BF54A34D823FDCA25881700139AD5/$File/202207-Cat1d.pdf,au_mbs_historical_0285
sha256:88d62c159d36a3e6435f20e7ed1e1366a648c3402a6cc69a59ceeb6045d82f34,17041106,evidence:sha256:88d62c159d36a3e6435f20e7ed1e1366a648c3402a6cc69a59ceeb6045d82f34,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:88d62c159d36a3e6435f20e7ed1e1366a648c3402a6cc69a59ceeb6045d82f34,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,88d62c159d36a3e6435f20e7ed1e1366a648c3402a6cc69a59ceeb6045d82f34,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/A7F6A9DA0E280DCCCA2586140008B368/$File/201509-MBS.pdf,au_mbs_historical_0256
sha256:88f818a130faa0df9ff590ebe4c0fe881af8c409ed1f0d3aca2d911d1714fea3,11585789,evidence:sha256:88f818a130faa0df9ff590ebe4c0fe881af8c409ed1f0d3aca2d911d1714fea3,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:88f818a130faa0df9ff590ebe4c0fe881af8c409ed1f0d3aca2d911d1714fea3,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,88f818a130faa0df9ff590ebe4c0fe881af8c409ed1f0d3aca2d911d1714fea3,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/148049BCC6D57ED4CA25889F00110A8A/$File/1%20November%202022%20MBS%20Book.pdf,au_mbs_historical_0012
sha256:88fafb0ae08d8292f6587334367226bbc4f1be64c45dc819555abfdf44fb0ce5,795839,evidence:sha256:88fafb0ae08d8292f6587334367226bbc4f1be64c45dc819555abfdf44fb0ce5,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:88fafb0ae08d8292f6587334367226bbc4f1be64c45dc819555abfdf44fb0ce5,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,88fafb0ae08d8292f6587334367226bbc4f1be64c45dc819555abfdf44fb0ce5,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/A7F6A9DA0E280DCCCA2586140008B368/$File/201504-Optom.pdf,au_mbs_historical_0253
sha256:8911fcdf48645c1ef43c1dd5e680dae287f43b5a6a81e374a51a1ba67d20b75a,1586627,evidence:sha256:8911fcdf48645c1ef43c1dd5e680dae287f43b5a6a81e374a51a1ba67d20b75a,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:8911fcdf48645c1ef43c1dd5e680dae287f43b5a6a81e374a51a1ba67d20b75a,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,8911fcdf48645c1ef43c1dd5e680dae287f43b5a6a81e374a51a1ba67d20b75a,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/FBE6CC5B217AC8DACA25859E0016F5A3/$File/202107-cat5f(2).pdf,au_mbs_historical_0334
sha256:89318ecd4e1c6d3c714f5a52e84de59db15ee62bdd7f8eafa7a6f1e80f6a32ca,404508,evidence:sha256:89318ecd4e1c6d3c714f5a52e84de59db15ee62bdd7f8eafa7a6f1e80f6a32ca,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:89318ecd4e1c6d3c714f5a52e84de59db15ee62bdd7f8eafa7a6f1e80f6a32ca,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,89318ecd4e1c6d3c714f5a52e84de59db15ee62bdd7f8eafa7a6f1e80f6a32ca,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201205-Allied.pdf,au_mbs_historical_0303
sha256:8a3e95393f13ac6c6f5468cf037d8470f34fdbf2a8fc2db87f3cd9247ac878d8,1569639,evidence:sha256:8a3e95393f13ac6c6f5468cf037d8470f34fdbf2a8fc2db87f3cd9247ac878d8,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:8a3e95393f13ac6c6f5468cf037d8470f34fdbf2a8fc2db87f3cd9247ac878d8,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,8a3e95393f13ac6c6f5468cf037d8470f34fdbf2a8fc2db87f3cd9247ac878d8,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4EFCF78281A91736CA258654001138AF/$File/202103-cat6.pdf,au_mbs_historical_0067
sha256:8a5db4811115bd2d624957760b649d9414c714fd008f6c07999d1a3057481745,190297,evidence:sha256:8a5db4811115bd2d624957760b649d9414c714fd008f6c07999d1a3057481745,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:8a5db4811115bd2d624957760b649d9414c714fd008f6c07999d1a3057481745,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,8a5db4811115bd2d624957760b649d9414c714fd008f6c07999d1a3057481745,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201205-Optom.pdf,au_mbs_historical_0306
sha256:8c8c2acd07c1eea3119d60ece574ea00fb899f65b217b1ce9065db4cb28f9538,16988274,evidence:sha256:8c8c2acd07c1eea3119d60ece574ea00fb899f65b217b1ce9065db4cb28f9538,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:8c8c2acd07c1eea3119d60ece574ea00fb899f65b217b1ce9065db4cb28f9538,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,8c8c2acd07c1eea3119d60ece574ea00fb899f65b217b1ce9065db4cb28f9538,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/40901A5DCA1CD593CA258614007F45C1/$File/201712-MBS.pdf,au_mbs_historical_0051
sha256:8da8727c77b5821b4332588f1b0480bafdfd7eb14cdaf857e42e34265b91d726,1647828,evidence:sha256:8da8727c77b5821b4332588f1b0480bafdfd7eb14cdaf857e42e34265b91d726,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:8da8727c77b5821b4332588f1b0480bafdfd7eb14cdaf857e42e34265b91d726,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,8da8727c77b5821b4332588f1b0480bafdfd7eb14cdaf857e42e34265b91d726,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4C767FC45843CB02CA25898500825ACA/$File/PDF%20version%20of%20the%20July%202023%20Category%205%20-%20Diagnostic%20Imaging%20Services.pdf,au_mbs_historical_0057
sha256:8eac7f5f4b1673efef4974f2a2a6e469cb1b3d184bf8941cfb6845334f092748,5460718,evidence:sha256:8eac7f5f4b1673efef4974f2a2a6e469cb1b3d184bf8941cfb6845334f092748,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:8eac7f5f4b1673efef4974f2a2a6e469cb1b3d184bf8941cfb6845334f092748,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,8eac7f5f4b1673efef4974f2a2a6e469cb1b3d184bf8941cfb6845334f092748,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/5DCECCA2E8B2062CCA2586F100070995/$File/202007-Cat3.pdf,au_mbs_historical_0178
sha256:8f44907dc7642df5012ad8b80bc622c17298022bb645d7d3024bebdf773bbb1c,469736,evidence:sha256:8f44907dc7642df5012ad8b80bc622c17298022bb645d7d3024bebdf773bbb1c,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:8f44907dc7642df5012ad8b80bc622c17298022bb645d7d3024bebdf773bbb1c,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,8f44907dc7642df5012ad8b80bc622c17298022bb645d7d3024bebdf773bbb1c,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201311-Allied.pdf,au_mbs_historical_0243
sha256:907fd2c5229128b57ebda87573208867310d76436e81244f320a55f782295763,189061,evidence:sha256:907fd2c5229128b57ebda87573208867310d76436e81244f320a55f782295763,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:907fd2c5229128b57ebda87573208867310d76436e81244f320a55f782295763,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,907fd2c5229128b57ebda87573208867310d76436e81244f320a55f782295763,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201203-Dental.pdf,au_mbs_historical_0300
sha256:90d7e6bef5630e4ce709fc7820e28184fa78149f45b9922b67e5554391c31857,13243692,evidence:sha256:90d7e6bef5630e4ce709fc7820e28184fa78149f45b9922b67e5554391c31857,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:90d7e6bef5630e4ce709fc7820e28184fa78149f45b9922b67e5554391c31857,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,90d7e6bef5630e4ce709fc7820e28184fa78149f45b9922b67e5554391c31857,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/CAAE520031F2799DCA258AA5000C0848/$File/PDF%20Version%20of%20the%20MBSBook%20-%201%20March%202024.pdf,au_mbs_historical_0283
sha256:90f0b9cb5dec6fe63ada25cfaf25533cfd2a5e0d7797768ae13f93d432607b05,356023,evidence:sha256:90f0b9cb5dec6fe63ada25cfaf25533cfd2a5e0d7797768ae13f93d432607b05,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:90f0b9cb5dec6fe63ada25cfaf25533cfd2a5e0d7797768ae13f93d432607b05,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,90f0b9cb5dec6fe63ada25cfaf25533cfd2a5e0d7797768ae13f93d432607b05,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201211-Optom.pdf,au_mbs_historical_0314
sha256:91c1bfee72d556cd1316499683436c2c2cc126cefa1aff8e0ac4be2b7cc0fb13,42479628,evidence:sha256:91c1bfee72d556cd1316499683436c2c2cc126cefa1aff8e0ac4be2b7cc0fb13,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:91c1bfee72d556cd1316499683436c2c2cc126cefa1aff8e0ac4be2b7cc0fb13,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,91c1bfee72d556cd1316499683436c2c2cc126cefa1aff8e0ac4be2b7cc0fb13,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/1983-MBS.pdf,au_mbs_historical_0079
sha256:91cc41583ba34caab1d1f2f8e082ea850070a408bfd4d3d872cb6df20f7be5f2,836306,evidence:sha256:91cc41583ba34caab1d1f2f8e082ea850070a408bfd4d3d872cb6df20f7be5f2,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:91cc41583ba34caab1d1f2f8e082ea850070a408bfd4d3d872cb6df20f7be5f2,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,91cc41583ba34caab1d1f2f8e082ea850070a408bfd4d3d872cb6df20f7be5f2,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B013E0789A07D708CA258B030013670A/$File/PDF%20Version%20-%201%20July%202024%20Category%202%20-%20Diagnostic%20Procedures%20and%20Investigations.pdf,au_mbs_historical_0261
sha256:924d734350d7aee63c6e8342f62266d50d59722d66771d67f5608ad0639db945,16592078,evidence:sha256:924d734350d7aee63c6e8342f62266d50d59722d66771d67f5608ad0639db945,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:924d734350d7aee63c6e8342f62266d50d59722d66771d67f5608ad0639db945,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,924d734350d7aee63c6e8342f62266d50d59722d66771d67f5608ad0639db945,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B900536D4B582E61CA2585FF0006926F/$File/201403-MBS.PDF,au_mbs_historical_0274
sha256:92bd48bab3fb8fe1380a1c7bda4f8f0c1aa5004a4323e1a5a07730daa81527ad,8007817,evidence:sha256:92bd48bab3fb8fe1380a1c7bda4f8f0c1aa5004a4323e1a5a07730daa81527ad,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:92bd48bab3fb8fe1380a1c7bda4f8f0c1aa5004a4323e1a5a07730daa81527ad,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,92bd48bab3fb8fe1380a1c7bda4f8f0c1aa5004a4323e1a5a07730daa81527ad,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/70CAF134CEE45219CA258614007874F8/$File/201612-MBS.pdf,au_mbs_historical_0196
sha256:93bb974f643dda114cc49675b488c5baa506478c20d6dd8b1028b0f469ea56dc,1298362,evidence:sha256:93bb974f643dda114cc49675b488c5baa506478c20d6dd8b1028b0f469ea56dc,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:93bb974f643dda114cc49675b488c5baa506478c20d6dd8b1028b0f469ea56dc,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,93bb974f643dda114cc49675b488c5baa506478c20d6dd8b1028b0f469ea56dc,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2000-11-Optometrists.pdf,au_mbs_historical_0121
sha256:96ee04702c76c68a121ebef295b6b80060b7c7cc8707090cc3f77970cb32fced,282368,evidence:sha256:96ee04702c76c68a121ebef295b6b80060b7c7cc8707090cc3f77970cb32fced,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:96ee04702c76c68a121ebef295b6b80060b7c7cc8707090cc3f77970cb32fced,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,96ee04702c76c68a121ebef295b6b80060b7c7cc8707090cc3f77970cb32fced,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201203-Allied.pdf,au_mbs_historical_0299
sha256:96f0769c9ed065e4efda8d618790c5116041f268b7330b4019128b3f58a44455,2214859,evidence:sha256:96f0769c9ed065e4efda8d618790c5116041f268b7330b4019128b3f58a44455,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:96f0769c9ed065e4efda8d618790c5116041f268b7330b4019128b3f58a44455,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,96f0769c9ed065e4efda8d618790c5116041f268b7330b4019128b3f58a44455,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2000-02-DI.pdf,au_mbs_historical_0118
sha256:98904f11da087b66ae7232756ce0709d53a73843cc009ddd49eb0c432934fc6b,829398,evidence:sha256:98904f11da087b66ae7232756ce0709d53a73843cc009ddd49eb0c432934fc6b,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:98904f11da087b66ae7232756ce0709d53a73843cc009ddd49eb0c432934fc6b,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,98904f11da087b66ae7232756ce0709d53a73843cc009ddd49eb0c432934fc6b,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/70CAF134CEE45219CA258614007874F8/$File/201604-Optom.pdf,au_mbs_historical_0191
sha256:98938dc1ae6fe291702643a7708abbb341247dbfa6dd6b59e684d28578213e46,489691,evidence:sha256:98938dc1ae6fe291702643a7708abbb341247dbfa6dd6b59e684d28578213e46,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:98938dc1ae6fe291702643a7708abbb341247dbfa6dd6b59e684d28578213e46,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,98938dc1ae6fe291702643a7708abbb341247dbfa6dd6b59e684d28578213e46,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/317ACF6351081DB5CA2585FF00086C40/$File/201107-Dental.pdf,au_mbs_historical_0037
sha256:992789042b4d491d0a3ecb4f36ab4067f038a38e6613a46028f91357391d9db5,355974,evidence:sha256:992789042b4d491d0a3ecb4f36ab4067f038a38e6613a46028f91357391d9db5,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:992789042b4d491d0a3ecb4f36ab4067f038a38e6613a46028f91357391d9db5,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,992789042b4d491d0a3ecb4f36ab4067f038a38e6613a46028f91357391d9db5,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201310-Optom.pdf,au_mbs_historical_0242
sha256:9b4ff824c0302302438ec55fc8151f1f62623a2ebc3e5461fd3772c9707482c0,38820309,evidence:sha256:9b4ff824c0302302438ec55fc8151f1f62623a2ebc3e5461fd3772c9707482c0,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:9b4ff824c0302302438ec55fc8151f1f62623a2ebc3e5461fd3772c9707482c0,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,9b4ff824c0302302438ec55fc8151f1f62623a2ebc3e5461fd3772c9707482c0,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/1980-MBS.pdf,au_mbs_historical_0077
