decided_at,decision_id,from_layer,input_sha256,passed_gate_ids,reason_codes,required_gate_ids,scope_notes,status,subject_id,to_layer
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0033,bronze_b1,"[""6f7775b08eec8882bee5683c5538bbde3fdaa6289ed632f0064feaaaf1a37237""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:6f7775b08eec8882bee5683c5538bbde3fdaa6289ed632f0064feaaaf1a37237,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0281,bronze_b1,"[""3a2809c75b0910f0f1c7dd925d70f9f2d9dc10121b8eeeef9889c932be17a8e3""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:3a2809c75b0910f0f1c7dd925d70f9f2d9dc10121b8eeeef9889c932be17a8e3,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0338,bronze_b1,"[""063186c99e597a60dc11b4aaf71d056eebaf2612061f637b1b52bab9e488a622""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:063186c99e597a60dc11b4aaf71d056eebaf2612061f637b1b52bab9e488a622,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0340,bronze_b1,"[""9be6c533f2065e8027053919e5dcf4df5fdbfe42bbdb314754cbebaa21a0ad79""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:9be6c533f2065e8027053919e5dcf4df5fdbfe42bbdb314754cbebaa21a0ad79,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0168,bronze_b1,"[""a78dd83694224d7b067907d3eba585902f6037a0804f126147a260fdb8e8514b""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:a78dd83694224d7b067907d3eba585902f6037a0804f126147a260fdb8e8514b,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:us_fda_device_classification_20260723_complete,bronze_b1,"[""d910f107c128ea07534dbfd089b9c86f99c881bb36919726e37dcc2403b2359c""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:d910f107c128ea07534dbfd089b9c86f99c881bb36919726e37dcc2403b2359c,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0265,bronze_b1,"[""23a2edb0c69d6f4f0518a3de5ce06376eea8b8ef80dec52377a5f91a31ea677d""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:23a2edb0c69d6f4f0518a3de5ce06376eea8b8ef80dec52377a5f91a31ea677d,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0199,bronze_b1,"[""23bc95436fd230fcdc9937456db85b19ab9f6cb82f3fb601e776b2db80a56f54""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:23bc95436fd230fcdc9937456db85b19ab9f6cb82f3fb601e776b2db80a56f54,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0015,bronze_b1,"[""289b383e5143e6375317d0f044a071559b4414efe2d193c50acdf47e1e4453f2""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:289b383e5143e6375317d0f044a071559b4414efe2d193c50acdf47e1e4453f2,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0125,bronze_b1,"[""435ba58de881eaad86fa6b94e1835c0c444a2da62eb5b523c62891d7cccd5f0c""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:435ba58de881eaad86fa6b94e1835c0c444a2da62eb5b523c62891d7cccd5f0c,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0267,bronze_b1,"[""56b6e2031dab7fa80f7d215c9366905e1e5ea8c1b14541af1f6e10737f9bf24a""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:56b6e2031dab7fa80f7d215c9366905e1e5ea8c1b14541af1f6e10737f9bf24a,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0205,bronze_b1,"[""75431c798441cae8641ba8ab36659dfa2f56484ee6a6b1172b5e9183ca23571c""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:75431c798441cae8641ba8ab36659dfa2f56484ee6a6b1172b5e9183ca23571c,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0025,bronze_b1,"[""0aafc9b9accb41c1e7600628d0ff8aac2e4a3a9c4dc47ed12bd39bd38d18ad3b""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:0aafc9b9accb41c1e7600628d0ff8aac2e4a3a9c4dc47ed12bd39bd38d18ad3b,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0078,bronze_b1,"[""a3b45da42d56de3a6a4818a3367095aaf69f376480baaa1f22c6ee57d7745c30""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:a3b45da42d56de3a6a4818a3367095aaf69f376480baaa1f22c6ee57d7745c30,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0312,bronze_b1,"[""56d73c4c10a5e0e16edc94bd39c06679c0e596aa3bd6fbd2ebaa748e63512697""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:56d73c4c10a5e0e16edc94bd39c06679c0e596aa3bd6fbd2ebaa748e63512697,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0290,bronze_b1,"[""1b77b9b92567df3c5361605880c9817804e061cd57c6e99be8a2679216ca5f6b""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:1b77b9b92567df3c5361605880c9817804e061cd57c6e99be8a2679216ca5f6b,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0292,bronze_b1,"[""421d75060bfcb1677819201e86f4c5f38e15c6e7507ec2c9d51a76fa7118ac95""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:421d75060bfcb1677819201e86f4c5f38e15c6e7507ec2c9d51a76fa7118ac95,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0086,bronze_b1,"[""e2554c8b86384831d9d055d5a4870c821b89ae65cb3dae48f31ddf76f70ac430""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:e2554c8b86384831d9d055d5a4870c821b89ae65cb3dae48f31ddf76f70ac430,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0190,bronze_b1,"[""65f4e99b69016f34bbd537c2e6fd9a49d9e8f6c151bbf1fc537cfd2a246cdee9""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:65f4e99b69016f34bbd537c2e6fd9a49d9e8f6c151bbf1fc537cfd2a246cdee9,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0120,bronze_b1,"[""53c9ad1511d6bc1c9a163a736eacc32790f29d41cf1593db4af0ae23e38ef7a1""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:53c9ad1511d6bc1c9a163a736eacc32790f29d41cf1593db4af0ae23e38ef7a1,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0246,bronze_b1,"[""0076c9c29ce377efc550e0c5346a2abe2cf1d2d834c6f5628eed226749bbf92c""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:0076c9c29ce377efc550e0c5346a2abe2cf1d2d834c6f5628eed226749bbf92c,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_20260701_txt_pair,bronze_b1,"[""1fe830ae80bfcd55f5815029331b0a4e02f5c70232408ce1e8861e3606f3498b""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:1fe830ae80bfcd55f5815029331b0a4e02f5c70232408ce1e8861e3606f3498b,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0084,bronze_b1,"[""d7ad0390e866fc6b8ff6e40fef1376f69293901b9c50a3848817c784af1aa923""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:d7ad0390e866fc6b8ff6e40fef1376f69293901b9c50a3848817c784af1aa923,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0162,bronze_b1,"[""a5082c4d6bc6c3a9a3229dceadaedc22c9a247cfa31a724f741544602717bb26""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:a5082c4d6bc6c3a9a3229dceadaedc22c9a247cfa31a724f741544602717bb26,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0186,bronze_b1,"[""ca240ae73f6939fb3abe0abced4e2e8f757d36c58ed9951ec535c63f07e32fa7""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:ca240ae73f6939fb3abe0abced4e2e8f757d36c58ed9951ec535c63f07e32fa7,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0143,bronze_b1,"[""1ac39d0a7063fb41cc9f9916d6d4a6471a29c3b140ef34c20c2624b4bd5025fa""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:1ac39d0a7063fb41cc9f9916d6d4a6471a29c3b140ef34c20c2624b4bd5025fa,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_20260701_txt_pair,bronze_b1,"[""1fe830ae80bfcd55f5815029331b0a4e02f5c70232408ce1e8861e3606f3498b""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:1fe830ae80bfcd55f5815029331b0a4e02f5c70232408ce1e8861e3606f3498b,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0075,bronze_b1,"[""07618850aef7882653b00c21d0da3e9b00449fe905b03b407a169221649ceb88""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:07618850aef7882653b00c21d0da3e9b00449fe905b03b407a169221649ceb88,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0241,bronze_b1,"[""305fb56e0982f604ef87a8bba8d81489ef39765213da2da7f881d7420cea0ae8""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:305fb56e0982f604ef87a8bba8d81489ef39765213da2da7f881d7420cea0ae8,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0253,bronze_b1,"[""88fafb0ae08d8292f6587334367226bbc4f1be64c45dc819555abfdf44fb0ce5""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:88fafb0ae08d8292f6587334367226bbc4f1be64c45dc819555abfdf44fb0ce5,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0083,bronze_b1,"[""5f192ed215f21a02a6b2b6db6d85376236f3bbac96882efb63c9be18b79d6517""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:5f192ed215f21a02a6b2b6db6d85376236f3bbac96882efb63c9be18b79d6517,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0231,bronze_b1,"[""c3e758749063e8bfc00e0f639470bb8533114836254ac2094439564740dab07d""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:c3e758749063e8bfc00e0f639470bb8533114836254ac2094439564740dab07d,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0164,bronze_b1,"[""13ac56bc53c2207a7b357cb306293e7ec44c6ef298595ed6441d4814e3946897""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:13ac56bc53c2207a7b357cb306293e7ec44c6ef298595ed6441d4814e3946897,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0315,bronze_b1,"[""461dbdabe42e338088d454377f7d9a4c9c7f5a7777d4630d66b9b02266f033c4""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:461dbdabe42e338088d454377f7d9a4c9c7f5a7777d4630d66b9b02266f033c4,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0195,bronze_b1,"[""468d4baa2586cc4c8de1ef6b0543a0818ebd3c76e687a7ab3fb6e629f7f5f5d7""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:468d4baa2586cc4c8de1ef6b0543a0818ebd3c76e687a7ab3fb6e629f7f5f5d7,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0028,bronze_b1,"[""3844faa965b7798f546bf77b3d9c526841785152721b4522400d63b896060861""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:3844faa965b7798f546bf77b3d9c526841785152721b4522400d63b896060861,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0285,bronze_b1,"[""87aa10f936f14e54e93f0b0c5063e1e1ad5489643e64bb4ce204220e9ddfd6fc""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:87aa10f936f14e54e93f0b0c5063e1e1ad5489643e64bb4ce204220e9ddfd6fc,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0317,bronze_b1,"[""f4ac1b6ef812af4d2613c639f532d1211a4d04599e2dcf54263438943a68ea95""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:f4ac1b6ef812af4d2613c639f532d1211a4d04599e2dcf54263438943a68ea95,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0211,bronze_b1,"[""7c3a994f18e8dfae68e4976bf179526ca02a67614b4f3d9e8c0c5b68e7e853e4""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:7c3a994f18e8dfae68e4976bf179526ca02a67614b4f3d9e8c0c5b68e7e853e4,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0154,bronze_b1,"[""e25f74182e6b023ec0d07e7fdc62e7099d0ce17d80c58a23384f477709e47382""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:e25f74182e6b023ec0d07e7fdc62e7099d0ce17d80c58a23384f477709e47382,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0132,bronze_b1,"[""e5014ee23ee8a703f1c23a77b8da7d157ead27d8e0f63a3c83f09164679ace75""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:e5014ee23ee8a703f1c23a77b8da7d157ead27d8e0f63a3c83f09164679ace75,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0260,bronze_b1,"[""0a9b9ae01b38df3c2e5b7b9715d9e650dde144fdf285e697415be970d0065116""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:0a9b9ae01b38df3c2e5b7b9715d9e650dde144fdf285e697415be970d0065116,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0014,bronze_b1,"[""4b91466d7c6f0668b26327ccb0c3576776a6733da82a33ae6aabeef66a5767c7""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:4b91466d7c6f0668b26327ccb0c3576776a6733da82a33ae6aabeef66a5767c7,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0031,bronze_b1,"[""b513a4b761098e909a4f1328c9faeec5a2167b0da1191a5785ef128375e1a017""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:b513a4b761098e909a4f1328c9faeec5a2167b0da1191a5785ef128375e1a017,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0200,bronze_b1,"[""ee2e35293989546626b46aba8b128692a378a66faf5c324b8f8cf01575a73790""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:ee2e35293989546626b46aba8b128692a378a66faf5c324b8f8cf01575a73790,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:ca_on_ohip_master_text_2026_06_02,bronze_b1,"[""7607f0bbb2c125da2d8ea453dd008737e0bfa6fca8aed4df6312996690022bb2""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:7607f0bbb2c125da2d8ea453dd008737e0bfa6fca8aed4df6312996690022bb2,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0268,bronze_b1,"[""42c2d73d0c74f790ba311678c541f3b9bb76a6bea4d0c4052cc95366d88a143d""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:42c2d73d0c74f790ba311678c541f3b9bb76a6bea4d0c4052cc95366d88a143d,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0258,bronze_b1,"[""7f3e1f7fafab3b683708b91d6bfc7e31448c730438824ba02d180ad1ad297dcd""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:7f3e1f7fafab3b683708b91d6bfc7e31448c730438824ba02d180ad1ad297dcd,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0193,bronze_b1,"[""d27a4d38872109694b71aca2b86bb4b8e8ddbd0ef7585bca81b3e835a0855696""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:d27a4d38872109694b71aca2b86bb4b8e8ddbd0ef7585bca81b3e835a0855696,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0141,bronze_b1,"[""cbe95c8ab4247e2d157c6fc9361aeecaec6f818aa9f3c839164710d2a5304b82""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:cbe95c8ab4247e2d157c6fc9361aeecaec6f818aa9f3c839164710d2a5304b82,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0180,bronze_b1,"[""652c34d2d53bf8086be8aef394cc09b4c515d5cb89488a98b2de614a2830a468""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:652c34d2d53bf8086be8aef394cc09b4c515d5cb89488a98b2de614a2830a468,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0085,bronze_b1,"[""a1a6bbe49aa20adf6593b7bae440c64019bdd8db4fbce13e0ce34cfe06aa7b73""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:a1a6bbe49aa20adf6593b7bae440c64019bdd8db4fbce13e0ce34cfe06aa7b73,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0056,bronze_b1,"[""b9575402a405076b9a0f85a2c88f9d4be4c72389088bbd7a90f1448eabcf431c""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:b9575402a405076b9a0f85a2c88f9d4be4c72389088bbd7a90f1448eabcf431c,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_20260701_txt_pair,bronze_b1,"[""f3c1caae2bce9610a05dff435e27ec40c91e0a7d6b3adb2b8ca89929b62a5b36""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:f3c1caae2bce9610a05dff435e27ec40c91e0a7d6b3adb2b8ca89929b62a5b36,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0207,bronze_b1,"[""d1d4a92fc6a6e74e1f31dd4eeb512119d7d5eee3402920c910b8f57eebab7402""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:d1d4a92fc6a6e74e1f31dd4eeb512119d7d5eee3402920c910b8f57eebab7402,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0121,bronze_b1,"[""93bb974f643dda114cc49675b488c5baa506478c20d6dd8b1028b0f469ea56dc""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:93bb974f643dda114cc49675b488c5baa506478c20d6dd8b1028b0f469ea56dc,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0249,bronze_b1,"[""6789ee00b9060ef880d6de37848fa2ed93122d268a1381d6e3f28cbcf4373af0""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:6789ee00b9060ef880d6de37848fa2ed93122d268a1381d6e3f28cbcf4373af0,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0001,bronze_b1,"[""85982d4de9fbda7ce569bcd96890059a855ab873a5890a345f183da1848943e3""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:85982d4de9fbda7ce569bcd96890059a855ab873a5890a345f183da1848943e3,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0329,bronze_b1,"[""4202367619d50959d852968088e4a54bbceb1b33fdd5fa5c766a7997f4a63eb0""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:4202367619d50959d852968088e4a54bbceb1b33fdd5fa5c766a7997f4a63eb0,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0279,bronze_b1,"[""e0afd7ca50b5e335180f4fca6c2047b5b820eb2c5ead02dbd092d65a262a98d3""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:e0afd7ca50b5e335180f4fca6c2047b5b820eb2c5ead02dbd092d65a262a98d3,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_api_v3_current_month,bronze_b1,"[""648b7b12160881125fed91925170469f9a44ecc680307cd67cbff2567b93646c""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:648b7b12160881125fed91925170469f9a44ecc680307cd67cbff2567b93646c,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0330,bronze_b1,"[""77c2175636eed74c24ff63c745898f388b1e6c748f71d3506b4c586e4b405f8e""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:77c2175636eed74c24ff63c745898f388b1e6c748f71d3506b4c586e4b405f8e,bronze_b2
