acquisition_status,archive_page,archive_period,byte_size,checksum_sha256,file_name,id,licence_gate,raw_payload_included,raw_redistribution_status,rights_source,source_byte_verified,source_url,source_version_id,structured_format,transformation
cached,https://www.pbs.gov.au/info/publication/schedule/2013,2013-02-01,6753556,f872440b0845f84ee2e0073e7428c259916508604166a78c583f2eff03af31a7,2013-02-01-general-schedule.pdf,au_pbs_archive_74263323e87ef6c5,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2013/02/2013-02-01-general-schedule.pdf?variant=3,au_pbs_archive_2013_02_01_74263323e87e,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2007,2007-12-01,802771,10f0daa517fb5369df9a921da5e50ea42ab3822f921bbaab325b9e1bc09e194d,2007-12-01-dental-book.pdf,au_pbs_archive_7452642b04f020e9,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2007/2007-12-01-dental-book.pdf?variant=3,au_pbs_archive_2007_12_01_7452642b04f0,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2011,2011-12-01,70934,47652585d8df6f8084347be0f25c6b4add08b7128c2fa6adb9c3f0c132ea2d31,2011-12-01-chemotherapy-booklet-erratum.pdf,au_pbs_archive_74ab5bd37a660f01,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2011/12/2011-12-01-chemotherapy-booklet-erratum.pdf?variant=3,au_pbs_archive_2011_12_01_74ab5bd37a66,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2016,2016-03-01,17946770,e46895cca7d876207911fb6ec6b21a5e241a248951eeb26cb5e91c6e35837b9f,2016-03-01-general-schedule.pdf,au_pbs_archive_74b5e877c0981499,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2016/03/2016-03-01-general-schedule.pdf?variant=3,au_pbs_archive_2016_03_01_74b5e877c098,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2013,2013-03-01,157862,b9b02ec1ceec9346ffd06823dbce45da3f9850004de54d55a9bf37fd8021347d,2013-03-01-errata.pdf,au_pbs_archive_74d1beeba06e80d9,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2013/03/2013-03-01-errata.pdf?variant=3,au_pbs_archive_2013_03_01_74d1beeba06e,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2025,2025-06-01,32690401,4aba0501b8006c264be4a73da64c6c80c7915deebdbab1c2a8274a8d8528f45c,2025-06-01-general-schedule-volume-1.pdf,au_pbs_archive_75100c07ba252c58,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2025/06/2025-06-01-general-schedule-volume-1.pdf?variant=3,au_pbs_archive_2025_06_01_75100c07ba25,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2024,2024-10-01,2513927,4188b1231afcacb810976533021eba5384645d47fbdf7164cad9fefaddb175e7,2024-10-01-efc-schedule.pdf,au_pbs_archive_7570594bd4a474f0,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2024/10/2024-10-01-efc-schedule.pdf?variant=3,au_pbs_archive_2024_10_01_7570594bd4a4,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2015,2015-10-01,1083223,abae6937190188a3e3370e9e7f466169583de64f8922299cfd19de17aefd04dc,2015-10-01-efc-schedule.pdf,au_pbs_archive_75818b84064dcc98,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2015/10/2015-10-01-efc-schedule.pdf?variant=3,au_pbs_archive_2015_10_01_75818b84064d,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2020,2020-03-01,15022739,81aa04545178807fa26dae1f691080b776589ca3ce9d135c481d1f1ef9738365,2020-03-01-general-schedule-volume-1.pdf,au_pbs_archive_76bf8c2dad4e6dd7,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2020/03/2020-03-01-general-schedule-volume-1.pdf?variant=3,au_pbs_archive_2020_03_01_76bf8c2dad4e,,metadata_and_checksum_projection_only
cached,https://www.pbs.gov.au/info/publication/schedule/2013,2013-01-01,2827727,323b9e6d0727c6081d51097702f6f23a1cfa09e6aefc9ada9017a0e7873bec2b,2013-01-01-efc-schedule.pdf,au_pbs_archive_7714195ff1dc13f8,public_reuse_review,False,blocked_pending_explicit_permission,https://www.pbs.gov.au/info/general/copyright,True,https://www.pbs.gov.au/publication/schedule/2013/01/2013-01-01-efc-schedule.pdf?variant=3,au_pbs_archive_2013_01_01_7714195ff1dc,,metadata_and_checksum_projection_only
