code_system,currency,domain,effective_from,effective_to,facility_component,item_code,item_description,item_label,jurisdiction,patient_amount,payment_amount,payment_unit,professional_component,provenance,restriction_text,setting,source_id
NHS TMC,GBP,genomics,2026-04-01,,,TMC37_test_19,,FLUORESCENCE IN SITU HYBRIDISATION (FISH) (test),England,,61.0,guide price,,"{""effective_date"": null, ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": null, ""source_id"": ""uk_nhs_payment_scheme"", ""source_url"": ""https://www.england.nhs.uk/wp-content/uploads/2026/03/26-27-NHSPS-Annex-A-Prices-workbook.xlsx"", ""source_version"": ""uk_nhs_payment_scheme_2026_27_annex_a"", ""transformation_notes"": ""Parsed only numeric values from the labelled genomics guide-price sheet; no coverage, cost, or cross-system equivalence inference.""}",,,uk_nhs_payment_scheme
NHS TMC,GBP,genomics,2026-04-01,,,TMC37_cancer_report_19,,FLUORESCENCE IN SITU HYBRIDISATION (FISH) (cancer report),England,,54.0,guide price,,"{""effective_date"": null, ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": null, ""source_id"": ""uk_nhs_payment_scheme"", ""source_url"": ""https://www.england.nhs.uk/wp-content/uploads/2026/03/26-27-NHSPS-Annex-A-Prices-workbook.xlsx"", ""source_version"": ""uk_nhs_payment_scheme_2026_27_annex_a"", ""transformation_notes"": ""Parsed only numeric values from the labelled genomics guide-price sheet; no coverage, cost, or cross-system equivalence inference.""}",,,uk_nhs_payment_scheme
NHS TMC,GBP,genomics,2026-04-01,,,TMC37_rare-disease_report_19,,FLUORESCENCE IN SITU HYBRIDISATION (FISH) (rare-disease report),England,,71.0,guide price,,"{""effective_date"": null, ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": null, ""source_id"": ""uk_nhs_payment_scheme"", ""source_url"": ""https://www.england.nhs.uk/wp-content/uploads/2026/03/26-27-NHSPS-Annex-A-Prices-workbook.xlsx"", ""source_version"": ""uk_nhs_payment_scheme_2026_27_annex_a"", ""transformation_notes"": ""Parsed only numeric values from the labelled genomics guide-price sheet; no coverage, cost, or cross-system equivalence inference.""}",,,uk_nhs_payment_scheme
NHS TMC,GBP,genomics,2026-04-01,,,TMC38_test_20,,MULTIPLEX LIGATION-DEPENDENT PROBE AMPLIFICATION (test),England,,81.0,guide price,,"{""effective_date"": null, ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": null, ""source_id"": ""uk_nhs_payment_scheme"", ""source_url"": ""https://www.england.nhs.uk/wp-content/uploads/2026/03/26-27-NHSPS-Annex-A-Prices-workbook.xlsx"", ""source_version"": ""uk_nhs_payment_scheme_2026_27_annex_a"", ""transformation_notes"": ""Parsed only numeric values from the labelled genomics guide-price sheet; no coverage, cost, or cross-system equivalence inference.""}",,,uk_nhs_payment_scheme
NHS TMC,GBP,genomics,2026-04-01,,,TMC38_cancer_report_20,,MULTIPLEX LIGATION-DEPENDENT PROBE AMPLIFICATION (cancer report),England,,45.0,guide price,,"{""effective_date"": null, ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": null, ""source_id"": ""uk_nhs_payment_scheme"", ""source_url"": ""https://www.england.nhs.uk/wp-content/uploads/2026/03/26-27-NHSPS-Annex-A-Prices-workbook.xlsx"", ""source_version"": ""uk_nhs_payment_scheme_2026_27_annex_a"", ""transformation_notes"": ""Parsed only numeric values from the labelled genomics guide-price sheet; no coverage, cost, or cross-system equivalence inference.""}",,,uk_nhs_payment_scheme
NHS TMC,GBP,genomics,2026-04-01,,,TMC38_rare-disease_report_20,,MULTIPLEX LIGATION-DEPENDENT PROBE AMPLIFICATION (rare-disease report),England,,54.0,guide price,,"{""effective_date"": null, ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": null, ""source_id"": ""uk_nhs_payment_scheme"", ""source_url"": ""https://www.england.nhs.uk/wp-content/uploads/2026/03/26-27-NHSPS-Annex-A-Prices-workbook.xlsx"", ""source_version"": ""uk_nhs_payment_scheme_2026_27_annex_a"", ""transformation_notes"": ""Parsed only numeric values from the labelled genomics guide-price sheet; no coverage, cost, or cross-system equivalence inference.""}",,,uk_nhs_payment_scheme
NHS TMC,GBP,genomics,2026-04-01,,,TMC39_test_21,,METHYLATION SPECIFIC POLYMERASE CHAIN REACTION (test),England,,117.0,guide price,,"{""effective_date"": null, ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": null, ""source_id"": ""uk_nhs_payment_scheme"", ""source_url"": ""https://www.england.nhs.uk/wp-content/uploads/2026/03/26-27-NHSPS-Annex-A-Prices-workbook.xlsx"", ""source_version"": ""uk_nhs_payment_scheme_2026_27_annex_a"", ""transformation_notes"": ""Parsed only numeric values from the labelled genomics guide-price sheet; no coverage, cost, or cross-system equivalence inference.""}",,,uk_nhs_payment_scheme
NHS TMC,GBP,genomics,2026-04-01,,,TMC39_cancer_report_21,,METHYLATION SPECIFIC POLYMERASE CHAIN REACTION (cancer report),England,,47.0,guide price,,"{""effective_date"": null, ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": null, ""source_id"": ""uk_nhs_payment_scheme"", ""source_url"": ""https://www.england.nhs.uk/wp-content/uploads/2026/03/26-27-NHSPS-Annex-A-Prices-workbook.xlsx"", ""source_version"": ""uk_nhs_payment_scheme_2026_27_annex_a"", ""transformation_notes"": ""Parsed only numeric values from the labelled genomics guide-price sheet; no coverage, cost, or cross-system equivalence inference.""}",,,uk_nhs_payment_scheme
NHS TMC,GBP,genomics,2026-04-01,,,TMC39_rare-disease_report_21,,METHYLATION SPECIFIC POLYMERASE CHAIN REACTION (rare-disease report),England,,72.0,guide price,,"{""effective_date"": null, ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": null, ""source_id"": ""uk_nhs_payment_scheme"", ""source_url"": ""https://www.england.nhs.uk/wp-content/uploads/2026/03/26-27-NHSPS-Annex-A-Prices-workbook.xlsx"", ""source_version"": ""uk_nhs_payment_scheme_2026_27_annex_a"", ""transformation_notes"": ""Parsed only numeric values from the labelled genomics guide-price sheet; no coverage, cost, or cross-system equivalence inference.""}",,,uk_nhs_payment_scheme
NHS TMC,GBP,genomics,2026-04-01,,,TMC40_test_22,,TARGETED VARIANT TESTING (test),England,,79.0,guide price,,"{""effective_date"": null, ""licence_class"": ""public_reuse_unclear"", ""retrieved_at"": null, ""source_id"": ""uk_nhs_payment_scheme"", ""source_url"": ""https://www.england.nhs.uk/wp-content/uploads/2026/03/26-27-NHSPS-Annex-A-Prices-workbook.xlsx"", ""source_version"": ""uk_nhs_payment_scheme_2026_27_annex_a"", ""transformation_notes"": ""Parsed only numeric values from the labelled genomics guide-price sheet; no coverage, cost, or cross-system equivalence inference.""}",,,uk_nhs_payment_scheme
