archive_page,byte_size,cache_path,checksum_sha256,citation_key,detail,file_kind,file_name,id,licence_gate,review_status,source_id,source_url,source_version_id,status,transformation_process
https://www.cms.gov/medicare/payment/fee-schedules/physician/national-payment-amount-file/pfrev24a,10059958,data/raw_live/historical_sources/family_archive/us_cms_pfs_2024_zip_734ad45bcb.zip,6174b4718b146b88092edec7d98443e53689db3c9664586818cd5f9041eae9d6,reimbursement_atlas:us_cms_pfs_2024_zip_734ad45bcb,Retrieved into ignored local cache.,zip,2024.zip,us_cms_pfs_2024_zip_734ad45bcb,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/files/zip/pfrev24a-updated-04/02/2024.zip,us_cms_pfs_2024_zip_734ad45bcb,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/payment/fee-schedules/physician/national-payment-amount-file/pfrev24ar,10152802,data/raw_live/historical_sources/family_archive/us_cms_pfs_2024_zip_83070ea96e.zip,f4ec1ee1f4e7602dcfdfcbbf8f4d137b2d1b3f30ddec03074a9012cfdc83daf6,reimbursement_atlas:us_cms_pfs_2024_zip_83070ea96e,Retrieved into ignored local cache.,zip,2024.zip,us_cms_pfs_2024_zip_83070ea96e,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/files/zip/pfrev24ar-posted-04/01/2024.zip,us_cms_pfs_2024_zip_83070ea96e,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/payment/fee-schedules/physician/national-payment-amount-file/pfrev25a,10162121,data/raw_live/historical_sources/family_archive/us_cms_pfs_2025_zip_47ef5788de.zip,38b377e41611150c78915333f06ea26ac25f3ed3b2ae61cf560c712ec20c1387,reimbursement_atlas:us_cms_pfs_2025_zip_47ef5788de,Retrieved into ignored local cache.,zip,2025.zip,us_cms_pfs_2025_zip_47ef5788de,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/files/zip/pfrev25a-updated-01/10/2025.zip,us_cms_pfs_2025_zip_47ef5788de,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/payment/fee-schedules/physician/national-payment-amount-file/pfrev25b,174413,data/raw_live/historical_sources/family_archive/us_cms_pfs_2025_zip_65b618920f.zip,3cedde58635cc87be178ac3ef8cae407dc892d5d9ef32f0e029e5865858661bb,reimbursement_atlas:us_cms_pfs_2025_zip_65b618920f,Retrieved into ignored local cache.,zip,2025.zip,us_cms_pfs_2025_zip_65b618920f,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/files/zip/pfrev25b-updated-06/30/2025.zip,us_cms_pfs_2025_zip_65b618920f,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicaremedicare-fee-service-paymentphysicianfeeschedpfs-national-payment-amount-file/pfrev23a,10058322,data/raw_live/historical_sources/family_archive/us_cms_pfs_23_zip_735051dcfb.zip,b194e148e2dd256c8fb58847942e156dbb5694f8aa1cffe9e5cb45dd21da06dc,reimbursement_atlas:us_cms_pfs_23_zip_735051dcfb,Retrieved into ignored local cache.,zip,23.zip,us_cms_pfs_23_zip_735051dcfb,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/files/zip/pfrev23a-updated-01/05/23.zip,us_cms_pfs_23_zip_735051dcfb,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfall13a,8270526,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfall13a_zip_996aa4f43b.zip,80a2960ec14d0284fc0b1012ac190cc7e3e2747d30410f9820cb75de49e01141,reimbursement_atlas:us_cms_pfs_pfall13a_zip_996aa4f43b,Retrieved into ignored local cache.,zip,pfall13a.zip,us_cms_pfs_pfall13a_zip_996aa4f43b,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfall13a.zip,us_cms_pfs_pfall13a_zip_996aa4f43b,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfall14a,8265783,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfall14a_zip_4fe20ead70.zip,322d39f36e5ec2dfebc54b702dc3f452644b3de6651f2053be32fefba9f216f9,reimbursement_atlas:us_cms_pfs_pfall14a_zip_4fe20ead70,Retrieved into ignored local cache.,zip,pfall14a.zip,us_cms_pfs_pfall14a_zip_4fe20ead70,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfall14a.zip,us_cms_pfs_pfall14a_zip_4fe20ead70,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfall15a,8348742,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfall15a_zip_e92d611a97.zip,5f0c50d87cb9c02300e56cc19b3767f9d0b0bea7b1576f6bfa1c0df933a1a519,reimbursement_atlas:us_cms_pfs_pfall15a_zip_e92d611a97,Retrieved into ignored local cache.,zip,pfall15a.zip,us_cms_pfs_pfall15a_zip_e92d611a97,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfall15a.zip,us_cms_pfs_pfall15a_zip_e92d611a97,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfall16a,8413155,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfall16a_zip_cb5622b0dd.zip,17dcfffe24db841eb33c83805959badd02ff4c1ee59ecf97b49bfa9eb90a36f3,reimbursement_atlas:us_cms_pfs_pfall16a_zip_cb5622b0dd,Retrieved into ignored local cache.,zip,pfall16a.zip,us_cms_pfs_pfall16a_zip_cb5622b0dd,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfall16a.zip,us_cms_pfs_pfall16a_zip_cb5622b0dd,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev12b,2587,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev12b_zip_aeba978885.zip,84f39e27723ea42d7997eb9deee43b7ad6395434a98910c7d6658fc351dfc6b9,reimbursement_atlas:us_cms_pfs_pfrev12b_zip_aeba978885,Retrieved into ignored local cache.,zip,pfrev12b.zip,us_cms_pfs_pfrev12b_zip_aeba978885,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev12b.zip,us_cms_pfs_pfrev12b_zip_aeba978885,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev12c,4134,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev12c_zip_2ad03aebd1.zip,beec86a966d90e263057e986688fbe47800a12489afe7cf4e084946829bc065c,reimbursement_atlas:us_cms_pfs_pfrev12c_zip_2ad03aebd1,Retrieved into ignored local cache.,zip,pfrev12c.zip,us_cms_pfs_pfrev12c_zip_2ad03aebd1,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev12c.zip,us_cms_pfs_pfrev12c_zip_2ad03aebd1,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev13b,111198,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev13b_zip_e89b3649e2.zip,f88901ee76216394cf8030a8e9d1b46336ee47a67544de91d6a2b76d65891ddf,reimbursement_atlas:us_cms_pfs_pfrev13b_zip_e89b3649e2,Retrieved into ignored local cache.,zip,pfrev13b.zip,us_cms_pfs_pfrev13b_zip_e89b3649e2,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev13b.zip,us_cms_pfs_pfrev13b_zip_e89b3649e2,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev13c,28674,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev13c_zip_353bb95bca.zip,623407e95878fca2d2085a52dd089da460406ec601f6f2e10399f355a9ff3fba,reimbursement_atlas:us_cms_pfs_pfrev13c_zip_353bb95bca,Retrieved into ignored local cache.,zip,pfrev13c.zip,us_cms_pfs_pfrev13c_zip_353bb95bca,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev13c.zip,us_cms_pfs_pfrev13c_zip_353bb95bca,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev13d,32506,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev13d_zip_93dbeb7e18.zip,7c3d3072aab902ce51830cea2aa66b860f588a453ff81538615d99035b94d8eb,reimbursement_atlas:us_cms_pfs_pfrev13d_zip_93dbeb7e18,Retrieved into ignored local cache.,zip,pfrev13d.zip,us_cms_pfs_pfrev13d_zip_93dbeb7e18,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev13d.zip,us_cms_pfs_pfrev13d_zip_93dbeb7e18,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev14b,60623,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev14b_zip_8de59a4e9c.zip,2be6b5eae880e85be82fe65d8afda4f80b012673acbdda718e0141c5140e8354,reimbursement_atlas:us_cms_pfs_pfrev14b_zip_8de59a4e9c,Retrieved into ignored local cache.,zip,pfrev14b.zip,us_cms_pfs_pfrev14b_zip_8de59a4e9c,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev14b.zip,us_cms_pfs_pfrev14b_zip_8de59a4e9c,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev14c,27849,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev14c_zip_9b4195014b.zip,3f93e607b266ae0b5a0c31b52ac440bb0426924658b5d47c757ebe7d6889db26,reimbursement_atlas:us_cms_pfs_pfrev14c_zip_9b4195014b,Retrieved into ignored local cache.,zip,pfrev14c.zip,us_cms_pfs_pfrev14c_zip_9b4195014b,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev14c.zip,us_cms_pfs_pfrev14c_zip_9b4195014b,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev15b,124023,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev15b_zip_4030e3eecc.zip,4300cf682470e22fc3bfa117052677813187727777152a3a57e564273a38c2a5,reimbursement_atlas:us_cms_pfs_pfrev15b_zip_4030e3eecc,Retrieved into ignored local cache.,zip,pfrev15b.zip,us_cms_pfs_pfrev15b_zip_4030e3eecc,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev15b.zip,us_cms_pfs_pfrev15b_zip_4030e3eecc,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev15c,8337636,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev15c_zip_9e6796fb6b.zip,1f33195c258af84144754c0746e82bc11ceb3c55f6d81a847e51dd3717c75fac,reimbursement_atlas:us_cms_pfs_pfrev15c_zip_9e6796fb6b,Retrieved into ignored local cache.,zip,pfrev15c.zip,us_cms_pfs_pfrev15c_zip_9e6796fb6b,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev15c.zip,us_cms_pfs_pfrev15c_zip_9e6796fb6b,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev15d,131245,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev15d_zip_2f9277cc0f.zip,723f297bc1db09182c017a56ab784084233cb8048e42e2f5d7b265f545d40450,reimbursement_atlas:us_cms_pfs_pfrev15d_zip_2f9277cc0f,Retrieved into ignored local cache.,zip,pfrev15d.zip,us_cms_pfs_pfrev15d_zip_2f9277cc0f,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev15d.zip,us_cms_pfs_pfrev15d_zip_2f9277cc0f,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev16b,85645,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev16b_zip_46ee19d379.zip,9c39e5978e90166046637913c04f95f6520028ac0569ee5e43934db8222c047f,reimbursement_atlas:us_cms_pfs_pfrev16b_zip_46ee19d379,Retrieved into ignored local cache.,zip,pfrev16b.zip,us_cms_pfs_pfrev16b_zip_46ee19d379,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev16b.zip,us_cms_pfs_pfrev16b_zip_46ee19d379,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev16c,101703,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev16c_zip_7fcb3dcb0e.zip,86917f96f428083a9c02334f36ecbbc87672535038a103fb8dad72a140d076e3,reimbursement_atlas:us_cms_pfs_pfrev16c_zip_7fcb3dcb0e,Retrieved into ignored local cache.,zip,pfrev16c.zip,us_cms_pfs_pfrev16c_zip_7fcb3dcb0e,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev16c.zip,us_cms_pfs_pfrev16c_zip_7fcb3dcb0e,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev17a,9715763,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev17a_zip_09971c2545.zip,4f443c893c39b85b7e182480323370536e7411a2817d697839420f8ef6f8818f,reimbursement_atlas:us_cms_pfs_pfrev17a_zip_09971c2545,Retrieved into ignored local cache.,zip,pfrev17a.zip,us_cms_pfs_pfrev17a_zip_09971c2545,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev17a.zip,us_cms_pfs_pfrev17a_zip_09971c2545,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev17b,93544,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev17b_zip_8df756bcc9.zip,f5c717e4deed2da0e2874bb90f40da357d0f2297b804dec3399f15ae72ec6370,reimbursement_atlas:us_cms_pfs_pfrev17b_zip_8df756bcc9,Retrieved into ignored local cache.,zip,pfrev17b.zip,us_cms_pfs_pfrev17b_zip_8df756bcc9,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev17b.zip,us_cms_pfs_pfrev17b_zip_8df756bcc9,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev17c,94647,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev17c_zip_80996e84ad.zip,32acd6069e6056d9cc449ad320adec1db8d0610cca573e89675af90e7105b068,reimbursement_atlas:us_cms_pfs_pfrev17c_zip_80996e84ad,Retrieved into ignored local cache.,zip,pfrev17c.zip,us_cms_pfs_pfrev17c_zip_80996e84ad,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev17c.zip,us_cms_pfs_pfrev17c_zip_80996e84ad,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev17d,150491,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev17d_zip_ed257f3887.zip,620ca1831d2f5b3b7161e9736619d3641236b8fdef4331f8ff3e868198caeef0,reimbursement_atlas:us_cms_pfs_pfrev17d_zip_ed257f3887,Retrieved into ignored local cache.,zip,pfrev17d.zip,us_cms_pfs_pfrev17d_zip_ed257f3887,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev17d.zip,us_cms_pfs_pfrev17d_zip_ed257f3887,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev18a,9694551,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev18a_zip_db2a59ad23.zip,a79f53b1947bd125f152232d537ccfa02f7cba768fa67daaa106bc0171f67fd2,reimbursement_atlas:us_cms_pfs_pfrev18a_zip_db2a59ad23,Retrieved into ignored local cache.,zip,pfrev18a.zip,us_cms_pfs_pfrev18a_zip_db2a59ad23,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev18a.zip,us_cms_pfs_pfrev18a_zip_db2a59ad23,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev18b,352415,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev18b_zip_026989631b.zip,174513f0006060fa4e130284cae923898908d30e21b2732eb5dce1b6f8d053c9,reimbursement_atlas:us_cms_pfs_pfrev18b_zip_026989631b,Retrieved into ignored local cache.,zip,pfrev18b.zip,us_cms_pfs_pfrev18b_zip_026989631b,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev18b.zip,us_cms_pfs_pfrev18b_zip_026989631b,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev18c,411200,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev18c_zip_e77df945f9.zip,7af7077073694fbbbb9eae1adca1b4f98f37e242fa429b34007077532d6cb2b3,reimbursement_atlas:us_cms_pfs_pfrev18c_zip_e77df945f9,Retrieved into ignored local cache.,zip,pfrev18c.zip,us_cms_pfs_pfrev18c_zip_e77df945f9,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev18c.zip,us_cms_pfs_pfrev18c_zip_e77df945f9,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev18d,448037,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev18d_zip_8bda470e15.zip,6fb30c1b3bbfbf4cf00405a293afd849ba81ffab7385364731907dead7e96fbe,reimbursement_atlas:us_cms_pfs_pfrev18d_zip_8bda470e15,Retrieved into ignored local cache.,zip,pfrev18d.zip,us_cms_pfs_pfrev18d_zip_8bda470e15,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev18d.zip,us_cms_pfs_pfrev18d_zip_8bda470e15,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev19a,9895010,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev19a_zip_f18e0512b3.zip,15b2f1fa769364561150ca94ed2577ada8de4c8bbab4fcd1b846cb7e668a85d8,reimbursement_atlas:us_cms_pfs_pfrev19a_zip_f18e0512b3,Retrieved into ignored local cache.,zip,pfrev19a.zip,us_cms_pfs_pfrev19a_zip_f18e0512b3,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev19a.zip,us_cms_pfs_pfrev19a_zip_f18e0512b3,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev19b,297149,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev19b_zip_70b975f0d0.zip,66bb118e49f63fb2a27e5df25b77d8a15b0a1e40cebcc33a6fb9d545309ef70d,reimbursement_atlas:us_cms_pfs_pfrev19b_zip_70b975f0d0,Retrieved into ignored local cache.,zip,pfrev19b.zip,us_cms_pfs_pfrev19b_zip_70b975f0d0,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev19b.zip,us_cms_pfs_pfrev19b_zip_70b975f0d0,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev19c,1176445,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev19c_zip_300f8f6f2d.zip,842de2b1d5e20cf4d1602cdc20f61b82736beb7f8f1af0ec19acd867646ffaec,reimbursement_atlas:us_cms_pfs_pfrev19c_zip_300f8f6f2d,Retrieved into ignored local cache.,zip,pfrev19c.zip,us_cms_pfs_pfrev19c_zip_300f8f6f2d,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev19c.zip,us_cms_pfs_pfrev19c_zip_300f8f6f2d,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file-items/pfrev19d,90855,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev19d_zip_280aa55c3e.zip,884b4320a22818c9211be7bdf508bba8e31edf53cfec85710557ce1c1ee7ffb0,reimbursement_atlas:us_cms_pfs_pfrev19d_zip_280aa55c3e,Retrieved into ignored local cache.,zip,pfrev19d.zip,us_cms_pfs_pfrev19d_zip_280aa55c3e,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/downloads/pfrev19d.zip,us_cms_pfs_pfrev19d_zip_280aa55c3e,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicaremedicare-fee-service-paymentphysicianfeeschedpfs-national-payment-amount-file/pfrev20a,9697607,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev20a_zip_46d2c93643.zip,77f4802d1736260fe9cc13e7827fefaf6922371f5e8d78706b2e8e4c0f8aea3b,reimbursement_atlas:us_cms_pfs_pfrev20a_zip_46d2c93643,Retrieved into ignored local cache.,zip,pfrev20a.zip,us_cms_pfs_pfrev20a_zip_46d2c93643,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/files/zip/pfrev20a.zip,us_cms_pfs_pfrev20a_zip_46d2c93643,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicaremedicare-fee-service-paymentphysicianfeeschedpfs-national-payment-amount-file/pfrev20b,155330,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev20b_updated_05012020_zip_7496526969.zip,0958fdaece871c2ef01bc16ccfbcaf20b1193c6c4bee2bddfa03f5334b8cadfb,reimbursement_atlas:us_cms_pfs_pfrev20b_updated_05012020_zip_7496526969,Retrieved into ignored local cache.,zip,pfrev20b-updated-05012020.zip,us_cms_pfs_pfrev20b_updated_05012020_zip_7496526969,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/files/zip/pfrev20b-updated-05012020.zip,us_cms_pfs_pfrev20b_updated_05012020_zip_7496526969,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicaremedicare-fee-service-paymentphysicianfeeschedpfs-national-payment-amount-file/pfrev20c,74439,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev20c_zip_f7b33783e5.zip,b709b9f7164962bb02960718e4c913e18c78e730d563aadd5b6c2c57cad47650,reimbursement_atlas:us_cms_pfs_pfrev20c_zip_f7b33783e5,Retrieved into ignored local cache.,zip,pfrev20c.zip,us_cms_pfs_pfrev20c_zip_f7b33783e5,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/files/zip/pfrev20c.zip,us_cms_pfs_pfrev20c_zip_f7b33783e5,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicaremedicare-fee-service-paymentphysicianfeeschedpfs-national-payment-amount-file/pfrev20d,74332,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev20d_zip_9302db89fe.zip,936947845d5a8d6f3c1338322e251091c3473185b42c45d881969e6b433e26de,reimbursement_atlas:us_cms_pfs_pfrev20d_zip_9302db89fe,Retrieved into ignored local cache.,zip,pfrev20d.zip,us_cms_pfs_pfrev20d_zip_9302db89fe,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/files/zip/pfrev20d.zip,us_cms_pfs_pfrev20d_zip_9302db89fe,downloaded,data/derived/processes/historical_source_transformation.bpmn
https://www.cms.gov/medicaremedicare-fee-service-paymentphysicianfeeschedpfs-national-payment-amount-file/pfrev21a,9851931,data/raw_live/historical_sources/family_archive/us_cms_pfs_pfrev21a_updated_010521_zip_2967393318.zip,0f50a7e4e61538834f1a1d4686277883a489ee1db4fedbfcdd23476fd5ebf8a2,reimbursement_atlas:us_cms_pfs_pfrev21a_updated_010521_zip_2967393318,Retrieved into ignored local cache.,zip,pfrev21a-updated-010521.zip,us_cms_pfs_pfrev21a_updated_010521_zip_2967393318,public_reuse_review,pending_human_review,us_cms_pfs,https://www.cms.gov/files/zip/pfrev21a-updated-010521.zip,us_cms_pfs_pfrev21a_updated_010521_zip_2967393318,downloaded,data/derived/processes/historical_source_transformation.bpmn
