candidate_score,case_id,duplicate_group,evidence_fields,family,left_code,left_source_id,proposed_difficulty,proposed_label_hypothesis,provenance_checksums,right_code,right_source_id,schema_version,source_versions,target_relation
0.0,map_010066e3b5a9d8619ab1,dcc47553bf3ae2a4,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,61404,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0001818,hpo,mapping-candidate-frame-v2,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]",same_gene_phenotype_analyte_or_test_family_linkage
0.0,map_010e586a1d6e3de28060,c017d338f1c8c94d,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,92153,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0032531,hpo,mapping-candidate-frame-v2,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]",same_gene_phenotype_analyte_or_test_family_linkage
0.3333333333333333,map_010f3048d805c19aedba,9c72f371ccda5cc9,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,63568,au_mbs,ambiguous,positive_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0003416,hpo,mapping-candidate-frame-v2,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]",same_gene_phenotype_analyte_or_test_family_linkage
0.0,map_01139795bf8c59a82c4c,fd2e9f69bae716d1,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,01918,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0003555,hpo,mapping-candidate-frame-v2,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]",same_gene_phenotype_analyte_or_test_family_linkage
0.0,map_011a59ddec4f4f082596,98d02aa29d3b2e1c,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,03727,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0009189,hpo,mapping-candidate-frame-v2,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]",same_gene_phenotype_analyte_or_test_family_linkage
0.0,map_0121e98727d116328127,2e951dee3fbbdccb,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,88418,au_mbs,hard,negative_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",G9920,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_xml"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
0.3333333333333333,map_0126bbeb63dd3356bbd6,6bce98630a4d323c,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,23130,au_mbs,ambiguous,positive_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",T1002,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
0.02631578947368421,map_0126ed43d939548e8e9d,3f6c30641a29b559,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",medicines,14118C,au_pbs,hard,negative_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""29a827543e367d37f1a75ccc86b3b7e971a14b5fecf50ae9622807703ca01bf3""]",830263,rxnorm,mapping-candidate-frame-v2,"[""au_pbs_api_v3_current_month"", ""rxnorm_cpc_20260706""]",same_active_ingredient_or_therapeutic_moiety
0.0,map_01283026d4afc14ecee3,65d7aa155090eec7,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,123,au_mbs,hard,negative_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0032251,hpo,mapping-candidate-frame-v2,"[""au_mbs_20260701_xml"", ""hpo_current_20260723""]",same_gene_phenotype_analyte_or_test_family_linkage
0.0,map_01333e60fb57583c988c,51cb3a19b676628a,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,66669,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0410260,hpo,mapping-candidate-frame-v2,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]",same_gene_phenotype_analyte_or_test_family_linkage
0.0,map_0134313b07cd2a21a288,6bdb6ad4541767c1,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,65066,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0020298,hpo,mapping-candidate-frame-v2,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]",same_gene_phenotype_analyte_or_test_family_linkage
0.0,map_013bbcb9500076fb3291,b2868c1f69ccccb0,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,52094,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0030617,hpo,mapping-candidate-frame-v2,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]",same_gene_phenotype_analyte_or_test_family_linkage
0.0,map_013e6347e15f0f44b02b,795dc5a7adeb85a6,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,61390,au_mbs,hard,negative_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",J9281,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_xml"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
0.5,map_0142704818c871f294ad,a0c3ed6bb8ac5aba,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",medicines,14630B,au_pbs,ambiguous,positive_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""29a827543e367d37f1a75ccc86b3b7e971a14b5fecf50ae9622807703ca01bf3""]",1538137,rxnorm,mapping-candidate-frame-v2,"[""au_pbs_api_v3_current_month"", ""rxnorm_cpc_20260706""]",same_active_ingredient_or_therapeutic_moiety
0.0,map_01456e7174ad0bfb9cb2,2e271ac446291afc,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,30750,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0004879,hpo,mapping-candidate-frame-v2,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]",same_gene_phenotype_analyte_or_test_family_linkage
0.0,map_01494637c0990fd3d1cb,1f864626a91454c7,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,73316,au_mbs,hard,negative_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",G0365,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_xml"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
0.0,map_0152b604c82448e60901,cedbf0c22dca9df4,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,72801,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0025313,hpo,mapping-candidate-frame-v2,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]",same_gene_phenotype_analyte_or_test_family_linkage
0.0,map_015a9a391095dbd4234c,e73c4f5b82426e04,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,05007,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0006593,hpo,mapping-candidate-frame-v2,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]",same_gene_phenotype_analyte_or_test_family_linkage
0.0,map_015d9eb3f8d83c93bba8,b82b74f32a1fb2a1,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,04573,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0025819,hpo,mapping-candidate-frame-v2,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]",same_gene_phenotype_analyte_or_test_family_linkage
0.0,map_015e77d7c2eb03fd6365,9b825523f260537b,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,63433,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0034948,hpo,mapping-candidate-frame-v2,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]",same_gene_phenotype_analyte_or_test_family_linkage
0.0,map_01612c2cd4229eb26f47,fe567a3700758b49,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,00954,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:6000582,hpo,mapping-candidate-frame-v2,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]",same_gene_phenotype_analyte_or_test_family_linkage
0.0,map_0162cb3badc20884ddd0,9b03bfbcca1498de,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,20844,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0031191,hpo,mapping-candidate-frame-v2,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]",same_gene_phenotype_analyte_or_test_family_linkage
0.0,map_01658172bbe0ca3710fe,21f738caeef95a72,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,53414,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0000196,hpo,mapping-candidate-frame-v2,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]",same_gene_phenotype_analyte_or_test_family_linkage
0.0,map_0166ad1fec7b650127d9,ad883507ede10fe2,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,30521,au_mbs,hard,negative_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",A6457,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_xml"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
0.0,map_0166f9f2e2872029c75d,5122ce97678214ef,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,63005,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0000680,hpo,mapping-candidate-frame-v2,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]",same_gene_phenotype_analyte_or_test_family_linkage
0.5625,map_0167329f355f8b6c6d22,cc1cab61aab30e04,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",medicines,5289J,au_pbs,ambiguous,positive_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""29a827543e367d37f1a75ccc86b3b7e971a14b5fecf50ae9622807703ca01bf3""]",848135,rxnorm,mapping-candidate-frame-v2,"[""au_pbs_api_v3_current_month"", ""rxnorm_cpc_20260706""]",same_active_ingredient_or_therapeutic_moiety
0.0,map_0177588d6330ab611015,89b40b37f9f68e61,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,37217,au_mbs,hard,negative_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",G9283,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_xml"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
0.5714285714285714,map_018091405599dcce5265,95c8f57e79e23aeb,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",medicines,5148Y,au_pbs,ambiguous,positive_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""29a827543e367d37f1a75ccc86b3b7e971a14b5fecf50ae9622807703ca01bf3""]",1743779,rxnorm,mapping-candidate-frame-v2,"[""au_pbs_api_v3_current_month"", ""rxnorm_cpc_20260706""]",same_active_ingredient_or_therapeutic_moiety
0.6363636363636364,map_01c9042abe2ae9c22f95,34ee6a7c6a367bcb,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",medicines,12088F,au_pbs,ambiguous,positive_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""29a827543e367d37f1a75ccc86b3b7e971a14b5fecf50ae9622807703ca01bf3""]",2055011,rxnorm,mapping-candidate-frame-v2,"[""au_pbs_api_v3_current_month"", ""rxnorm_cpc_20260706""]",same_active_ingredient_or_therapeutic_moiety
0.0,map_01d3867ed56685a3434b,1a5e1addf1bbfd71,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,45528,au_mbs,hard,negative_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",E2206,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_xml"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
0.02631578947368421,map_01f73b8bfcd177351265,a93e72b96dc3326e,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",medicines,12207L,au_pbs,hard,negative_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""29a827543e367d37f1a75ccc86b3b7e971a14b5fecf50ae9622807703ca01bf3""]",1048124,rxnorm,mapping-candidate-frame-v2,"[""au_pbs_api_v3_current_month"", ""rxnorm_cpc_20260706""]",same_active_ingredient_or_therapeutic_moiety
0.0,map_0202f21c47e2a9149f63,e8f2130f178cea57,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,47678,au_mbs,hard,negative_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",L6641,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_xml"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
0.5714285714285714,map_02108c552bbf6570756b,dc4e652e69747459,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",medicines,2170F,au_pbs,ambiguous,positive_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""29a827543e367d37f1a75ccc86b3b7e971a14b5fecf50ae9622807703ca01bf3""]",403855,rxnorm,mapping-candidate-frame-v2,"[""au_pbs_api_v3_current_month"", ""rxnorm_cpc_20260706""]",same_active_ingredient_or_therapeutic_moiety
0.2857142857142857,map_021b718b5c9c070b03a5,3b2d224cacb2bf0f,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,30598,au_mbs,ambiguous,positive_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",S2400,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
0.0,map_022662449a25464d7d18,5cd14d952910d39d,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,21952,au_mbs,hard,negative_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",K0812,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_xml"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
0.0,map_0257a9b104afddaac106,ac511b7dae379f42,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,46050,au_mbs,hard,negative_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",G0378,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_xml"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
0.21428571428571427,map_027637fee29fb1dc4fde,6a769e5d8b979b05,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,05929,au_mbs,ambiguous,positive_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0000015,hpo,mapping-candidate-frame-v2,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]",same_gene_phenotype_analyte_or_test_family_linkage
0.0,map_0276404b39e4b51fbb67,96e8833d935de28e,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,33833,au_mbs,hard,negative_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",C8000,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_xml"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
0.5,map_02783a6cd4dcd2816143,b635884285bd86d4,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",medicines,15390B,au_pbs,ambiguous,positive_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""29a827543e367d37f1a75ccc86b3b7e971a14b5fecf50ae9622807703ca01bf3""]",1654077,rxnorm,mapping-candidate-frame-v2,"[""au_pbs_api_v3_current_month"", ""rxnorm_cpc_20260706""]",same_active_ingredient_or_therapeutic_moiety
0.5882352941176471,map_02a864920e61b1923a98,8ae9179d0ed985ee,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",medicines,8799D,au_pbs,ambiguous,positive_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""29a827543e367d37f1a75ccc86b3b7e971a14b5fecf50ae9622807703ca01bf3""]",403852,rxnorm,mapping-candidate-frame-v2,"[""au_pbs_api_v3_current_month"", ""rxnorm_cpc_20260706""]",same_active_ingredient_or_therapeutic_moiety
0.0,map_02a9b7e2e47cb27c48fb,dd8ae977b7ba98f9,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,31426,au_mbs,hard,negative_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",L1200,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_xml"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
0.0,map_02b01a370d751c87360c,b0e17e306c150d7d,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,73899,au_mbs,hard,negative_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",V2502,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_xml"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
0.0,map_031750bbda4a6cc3b510,750c28052d9d7a1f,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,30600,au_mbs,hard,negative_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",G0404,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_xml"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
0.5384615384615384,map_03192f865255e1fe6c75,db7ce195e25b219d,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",medicines,13904T,au_pbs,ambiguous,positive_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""29a827543e367d37f1a75ccc86b3b7e971a14b5fecf50ae9622807703ca01bf3""]",1602109,rxnorm,mapping-candidate-frame-v2,"[""au_pbs_api_v3_current_month"", ""rxnorm_cpc_20260706""]",same_active_ingredient_or_therapeutic_moiety
0.0,map_0319be58644b0adc51d2,2078427bd20d8796,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,73329,au_mbs,hard,negative_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",A6502,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_xml"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
0.0,map_0321a870c0ee1c717d2c,e2713441e24cd1e3,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,5043,au_mbs,hard,negative_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",G0289,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_xml"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
0.5454545454545454,map_0325c413ff6a01dc264d,e87aa66adb409652,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",medicines,10459L,au_pbs,ambiguous,positive_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""29a827543e367d37f1a75ccc86b3b7e971a14b5fecf50ae9622807703ca01bf3""]",1541890,rxnorm,mapping-candidate-frame-v2,"[""au_pbs_api_v3_current_month"", ""rxnorm_cpc_20260706""]",same_active_ingredient_or_therapeutic_moiety
0.0,map_032d98595411e0755a57,3acf7be03c57194d,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,73444,au_mbs,hard,negative_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",J0604,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_xml"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
0.0,map_03457e8e453be8e3feed,d22c6040a708659d,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,88387,au_mbs,hard,negative_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",A7004,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_xml"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
0.5,map_035b1fea4fec60fdf0fc,91dd376cf871c8d6,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",medicines,14556D,au_pbs,ambiguous,positive_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""29a827543e367d37f1a75ccc86b3b7e971a14b5fecf50ae9622807703ca01bf3""]",1114479,rxnorm,mapping-candidate-frame-v2,"[""au_pbs_api_v3_current_month"", ""rxnorm_cpc_20260706""]",same_active_ingredient_or_therapeutic_moiety
0.0,map_0361a385c7e9f6058935,ea4715eb9360d27d,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,39638,au_mbs,hard,negative_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",G0028,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_xml"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
0.0,map_036dbdc7d7aad1c210b6,326438e239cb73cb,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,61614,au_mbs,hard,negative_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",M1042,us_cms_hcpcs_level_ii,mapping-candidate-frame-v2,"[""au_mbs_20260701_xml"", ""us_cms_hcpcs_level_ii_2026_07""]",clinically_comparable_service_or_test_class
